service_point,visit_date,V_kg,capacity_kg,lat,lon,V_fill,VI,GR,V_kg_mean,V_kg_std,inv_fill,abs_z_fill,anomaly_score,is_anomaly
2e Van der Huchtschool,2024-01-09,5.16,250.0,52.1679666,5.2790833,0.020640000000000002,,,5.16,0.0,0.97936,1.6192561425325451,0.4968902498499218,0
2e Van der Huchtschool,2024-01-23,22.93,250.0,52.1679666,5.2790833,0.09172,14.0,1.637857142857143,14.045,12.56528750168495,0.90828,1.3693424826225205,0.46372855257509715,0
2e Van der Huchtschool,2024-02-06,43.89,250.0,52.1679666,5.2790833,0.17556,14.0,3.1350000000000002,23.993333333333336,19.386883022635004,0.8244400000000001,1.0745653125767067,0.436516602722595,0
2e Van der Huchtschool,2024-02-20,116.97,250.0,52.1679666,5.2790833,0.46788,14.0,8.355,47.2375,49.109394467861236,0.5321199999999999,0.04678308037498519,0.42008278648885944,0
2e Van der Huchtschool,2024-03-05,40.96,250.0,52.1679666,5.2790833,0.16384,14.0,2.9257142857142857,45.982,42.622539459774096,0.83616,1.115772235679485,0.4265808753945646,0
2e Van der Huchtschool,2024-03-19,10.81,250.0,52.1679666,5.2790833,0.04324,14.0,0.7721428571428571,40.12,40.737242911124945,0.95676,1.5397956935459587,0.46571957046988827,0
2e Van der Huchtschool,2024-04-02,27.68,250.0,52.1679666,5.2790833,0.11072,14.0,1.977142857142857,43.873333333333335,37.803813916940534,0.88928,1.302539450288665,0.4388272984942912,0
2e Van der Huchtschool,2024-04-16,22.9,250.0,52.1679666,5.2790833,0.0916,14.0,1.6357142857142857,43.86833333333333,37.80713975781118,0.9084,1.369764396510945,0.4449950683306759,0
2e Van der Huchtschool,2024-04-30,45.58,250.0,52.1679666,5.2790833,0.18231999999999998,14.0,3.255714285714286,44.150000000000006,37.81362823110208,0.81768,1.050797496862135,0.42330922001287763,0
2e Van der Huchtschool,2024-05-14,17.94,250.0,52.1679666,5.2790833,0.07176,14.0,1.2814285714285716,27.644999999999996,13.409503719377547,0.92824,1.439520826063771,0.4663444335318572,0
2e Van der Huchtschool,2024-05-28,76.89,250.0,52.1679666,5.2790833,0.30756,14.0,5.492142857142857,33.63333333333333,24.21443343682992,0.6924399999999999,0.6104600353099194,0.41393606190985394,0
2e Van der Huchtschool,2024-06-11,57.38,250.0,52.1679666,5.2790833,0.22952,14.0,4.098571428571429,41.395,22.86146430130844,0.77048,0.8848447007485564,0.4206137892120342,0
2e Van der Huchtschool,2024-06-25,11.68,250.0,52.1679666,5.2790833,0.04672,14.0,0.8342857142857143,38.72833333333333,25.555610277719197,0.95328,1.5275601907816525,0.46715148056606004,0
2e Van der Huchtschool,2024-07-09,41.67,250.0,52.1679666,5.2790833,0.16668,14.0,2.9764285714285714,41.85666666666666,24.350952890321704,0.8333200000000001,1.1057869403201088,0.4269921994431263,0
2e Van der Huchtschool,2024-07-23,35.38,250.0,52.1679666,5.2790833,0.14152,14.0,2.527142857142857,40.15666666666667,24.395034467421173,0.85848,1.1942482189264145,0.4317919464186245,0
2e Van der Huchtschool,2024-08-06,0.0,250.0,52.1679666,5.2790833,0.0,14.0,0.0,37.16666666666667,28.428596635547578,1.0,1.6918253313415337,0.4895408572317792,0
2e Van der Huchtschool,2024-08-20,11.32,250.0,52.1679666,5.2790833,0.04528,14.0,0.8085714285714286,26.238333333333333,21.974811413676957,0.95472,1.532623157442745,0.4738964601442683,0
2e Van der Huchtschool,2024-09-03,27.25,250.0,52.1679666,5.2790833,0.109,14.0,1.9464285714285714,21.21666666666667,16.089617356129608,0.891,1.308586882689414,0.4541363729481292,0
2e Van der Huchtschool,2024-09-17,38.95,250.0,52.1679666,5.2790833,0.15580000000000002,14.0,2.7821428571428575,25.761666666666667,16.697064911734252,0.8442,1.1440404662039165,0.4408563723329777,0
2e Van der Huchtschool,2024-10-01,22.83,250.0,52.1679666,5.2790833,0.09132,14.0,1.6307142857142856,22.62166666666667,14.767002968330003,0.90868,1.3707488622506017,0.46019012955731653,0
2e Van der Huchtschool,2024-10-15,29.27,250.0,52.1679666,5.2790833,0.11708,14.0,2.0907142857142857,21.603333333333335,13.896223467786747,0.88292,1.2801780142021741,0.4529579542589121,0
2e Van der Huchtschool,2024-10-29,25.67,250.0,52.1679666,5.2790833,0.10268000000000001,14.0,1.8335714285714286,25.88166666666667,9.005932304135264,0.89732,1.3308076808130964,0.4588281250161672,0
2e Van der Huchtschool,2024-11-12,77.73,250.0,52.1679666,5.2790833,0.31092000000000003,14.0,5.552142857142857,36.95,20.720490341688357,0.6890799999999999,0.5986464464340375,0.4136528391188361,0
2e Van der Huchtschool,2024-11-26,18.46,250.0,52.1679666,5.2790833,0.07384,14.0,1.3185714285714287,35.485,21.82478568050556,0.92616,1.432207651997749,0.45373484941680187,0
2e Van der Huchtschool,2024-12-10,19.12,250.0,52.1679666,5.2790833,0.07648,14.0,1.3657142857142859,32.18,22.679837741924004,0.92352,1.4229255464524133,0.4551262497938827,0
2e Van der Huchtschool,2024-12-23,25.67,250.0,52.1679666,5.2790833,0.10268000000000001,13.0,1.9746153846153847,32.65333333333333,22.474378893901985,0.89732,1.3308076808130964,0.4466827006909274,0
2e Van der Huchtschool,2025-01-07,0.0,250.0,52.1679666,5.2790833,0.0,15.0,0.0,27.775000000000002,26.22019431659499,1.0,1.6918253313415337,0.4986302860417484,0
2e Van der Huchtschool,2025-01-21,25.08,250.0,52.1679666,5.2790833,0.10031999999999999,14.0,1.7914285714285714,27.676666666666666,26.23077175125938,0.89968,1.3391053206187755,0.4497812614826213,0
2e Van der Huchtschool,2025-02-04,35.68,250.0,52.1679666,5.2790833,0.14271999999999999,14.0,2.5485714285714285,20.668333333333333,11.86830807936274,0.85728,1.1900290800421711,0.4491119884504862,0
2e Van der Huchtschool,2025-02-18,109.51,250.0,52.1679666,5.2790833,0.43804000000000004,14.0,7.8221428571428575,35.843333333333334,37.975162760239314,0.56196,0.15169900062984065,0.4178317904454833,0
2e Van der Huchtschool,2025-03-04,24.04,250.0,52.1679666,5.2790833,0.09616,14.0,1.717142857142857,36.663333333333334,37.59302949572789,0.90384,1.3537316687508194,0.4452648299903439,0
2e Van der Huchtschool,2025-03-18,23.1,250.0,52.1679666,5.2790833,0.09240000000000001,14.0,1.6500000000000001,36.235,37.75761949593751,0.9076,1.3669516372547825,0.4460397315786375,0
2e Van der Huchtschool,2025-04-01,58.33,250.0,52.1679666,5.2790833,0.23332,14.0,4.166428571428571,45.95666666666667,33.87133931019952,0.76668,0.8714840942817852,0.4183653297685569,0
2e Van der Huchtschool,2025-04-15,53.2,250.0,52.1679666,5.2790833,0.21280000000000002,14.0,3.8000000000000003,50.64333333333334,32.314639819541036,0.7872,0.9436313692023495,0.42115738616442655,0
2e Van der Huchtschool,2025-04-29,11.75,250.0,52.1679666,5.2790833,0.047,14.0,0.8392857142857143,46.655,35.81767426843904,0.953,1.5265757250419958,0.46463940586159963,0
2e Van der Huchtschool,2025-05-13,64.34,250.0,52.1679666,5.2790833,0.25736000000000003,14.0,4.595714285714286,39.12666666666667,22.074792562256775,0.74264,0.7869606786341066,0.41772424398507746,0
2e Van der Huchtschool,2025-05-27,15.99,250.0,52.1679666,5.2790833,0.06396,14.0,1.1421428571428571,37.785000000000004,23.38110241199076,0.93604,1.466945228811354,0.4584622236973033,0
2e Van der Huchtschool,2025-06-10,13.63,250.0,52.1679666,5.2790833,0.054520000000000006,14.0,0.9735714285714286,36.20666666666667,24.84450737419977,0.94548,1.5001357880340696,0.46399552226783924,0
Albert Plesman IKC,2024-01-08,103.85,250.0,51.9551337,4.5387097,0.4154,,,103.85,0.0,0.5846,0.2313000875792352,0.3853641865361926,0
Albert Plesman IKC,2024-01-09,18.0,250.0,51.9551337,4.5387097,0.072,1.0,18.0,60.925,60.7051171648651,0.928,1.4386769982869223,0.4453566942023,0
Albert Plesman IKC,2024-01-22,160.73,250.0,51.9551337,4.5387097,0.6429199999999999,13.0,12.363846153846152,94.19333333333333,71.85333418383125,0.35708000000000006,0.5686486448733359,0.3858554561692676,0
Albert Plesman IKC,2024-02-05,56.39,250.0,51.9551337,4.5387097,0.22556,14.0,4.027857142857143,84.74249999999999,61.6377110623034,0.77444,0.8987678590665601,0.3833848849388172,0
Albert Plesman IKC,2024-02-19,66.78,250.0,51.9551337,4.5387097,0.26712,14.0,4.7700000000000005,81.15,53.98088411650924,0.73288,0.7526450157089261,0.378087570337147,0
Albert Plesman IKC,2024-03-04,168.99,250.0,51.9551337,4.5387097,0.67596,14.0,12.070714285714287,95.79,60.14254966327916,0.32404,0.6848156021528411,0.3863463126724565,0
Albert Plesman IKC,2024-03-18,121.41,250.0,51.9551337,4.5387097,0.48563999999999996,14.0,8.672142857142857,98.71666666666665,61.03385934599471,0.51436,0.01566017511181869,0.38696369816973514,0
Albert Plesman IKC,2024-04-01,93.46,250.0,51.9551337,4.5387097,0.37383999999999995,14.0,6.675714285714285,111.29333333333334,47.30555344424866,0.62616,0.37742293093686924,0.37217488587263986,0
Albert Plesman IKC,2024-04-15,68.99,250.0,51.9551337,4.5387097,0.27596,14.0,4.9278571428571425,96.00333333333333,42.73630852877523,0.72404,0.7215640259283322,0.3756144445993021,0
Albert Plesman IKC,2024-04-29,90.54,250.0,51.9551337,4.5387097,0.36216000000000004,14.0,6.467142857142858,101.69500000000001,38.46614550484621,0.63784,0.4184892160768392,0.371905203426767,0
Albert Plesman IKC,2024-05-13,18.15,250.0,51.9551337,4.5387097,0.0726,14.0,1.2964285714285713,93.59000000000002,50.526795663291374,0.9274,1.4365674288448007,0.41738532866604505,0
Albert Plesman IKC,2024-05-27,68.43,250.0,51.9551337,4.5387097,0.27372,14.0,4.887857142857143,76.83,34.71963536674888,0.72628,0.7294397518455866,0.37752364126447735,0
Albert Plesman IKC,2024-06-10,213.05,250.0,51.9551337,4.5387097,0.8522000000000001,14.0,15.217857142857143,92.10333333333334,65.10933747679104,0.14779999999999993,1.3044664662854062,0.4072669361290702,0
Albert Plesman IKC,2024-06-24,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,76.52666666666666,75.12857955975653,1.0,1.6918253313415337,0.46042237174012907,0
Albert Plesman IKC,2024-07-04,231.73,250.0,51.9551337,4.5387097,0.92692,10.0,23.173,103.64999999999999,97.81486533242276,0.07308000000000003,1.567178180810969,0.4319249928625641,0
Albert Plesman IKC,2024-07-08,106.56,250.0,51.9551337,4.5387097,0.42624,4.0,26.64,106.32000000000001,97.60385443208683,0.57376,0.19318719965823536,0.39601821053210384,0
Albert Plesman IKC,2024-07-22,71.15,250.0,51.9551337,4.5387097,0.2846,14.0,5.082142857142857,115.15333333333335,90.14141704381323,0.7154,0.6911862259617788,0.3865879783074488,0
Albert Plesman IKC,2024-08-05,50.1,250.0,51.9551337,4.5387097,0.2004,14.0,3.5785714285714287,112.09833333333334,92.32577482299655,0.7996,0.9872291376728657,0.39814011971851493,0
Albert Plesman IKC,2024-08-19,118.78,250.0,51.9551337,4.5387097,0.47512,14.0,8.484285714285715,96.38666666666667,78.73056627934709,0.52488,0.02132760910671607,0.39091829171885106,0
Albert Plesman IKC,2024-09-02,120.84,250.0,51.9551337,4.5387097,0.48336,14.0,8.631428571428572,116.52666666666669,63.0339094985125,0.51664,0.007643811231756186,0.3869069289892166,0
Albert Plesman IKC,2024-09-16,129.1,250.0,51.9551337,4.5387097,0.5164,14.0,9.221428571428572,99.42166666666667,31.613804843243173,0.48360000000000003,0.12381076851126095,0.38318430683584626,0
Albert Plesman IKC,2024-09-30,215.17,250.0,51.9551337,4.5387097,0.86068,14.0,15.369285714285713,117.52333333333333,57.23261680778422,0.13932,1.3342817144007268,0.40173497347279663,0
Albert Plesman IKC,2024-10-14,133.06,250.0,51.9551337,4.5387097,0.53224,14.0,9.504285714285714,127.84166666666665,52.59269166592127,0.46775999999999995,0.17950340178327567,0.37810850254104955,0
Albert Plesman IKC,2024-10-28,225.32,250.0,51.9551337,4.5387097,0.90128,14.0,16.094285714285714,157.045,49.338031476742124,0.09872000000000003,1.4770292466509658,0.40599393912533105,0
Albert Plesman IKC,2024-11-11,59.46,250.0,51.9551337,4.5387097,0.23784,14.0,4.247142857142857,147.15833333333333,62.679106061483225,0.76216,0.855592004484468,0.3839374677309951,0
Albert Plesman IKC,2024-11-25,188.03,250.0,51.9551337,4.5387097,0.75212,14.0,13.430714285714286,158.35666666666665,63.03772542427799,0.24788,0.9525902833394965,0.38495171115220655,0
Albert Plesman IKC,2024-12-09,167.96,250.0,51.9551337,4.5387097,0.67184,14.0,11.997142857142858,164.83333333333334,61.405801571729874,0.32816,0.6703298919836049,0.3803278255175843,0
Albert Plesman IKC,2024-12-20,136.05,250.0,51.9551337,4.5387097,0.5442,11.0,12.368181818181819,151.64666666666668,56.75338497981124,0.4558,0.22155415266290265,0.37896616556196666,0
Albert Plesman IKC,2025-01-06,0.0,250.0,51.9551337,4.5387097,0.0,17.0,0.0,129.47,84.62287350356283,1.0,1.6918253313415337,0.47457784936797204,0
Albert Plesman IKC,2025-01-20,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,91.91666666666667,83.5690073332612,1.0,1.6918253313415337,0.4656247623787581,0
Albert Plesman IKC,2025-02-03,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,82.00666666666667,91.35084535277527,1.0,1.6918253313415337,0.46811615649100424,0
Albert Plesman IKC,2025-02-17,133.48,250.0,51.9551337,4.5387097,0.53392,14.0,9.534285714285714,72.915,80.79293428264624,0.46608000000000005,0.18541019622121627,0.3925663987007991,0
Albert Plesman IKC,2025-03-03,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,44.92166666666666,69.59709201300483,1.0,1.6918253313415337,0.4608307955965206,0
Albert Plesman IKC,2025-03-17,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,22.246666666666666,54.49298181111637,1.0,1.6918253313415337,0.4656991609372267,0
Albert Plesman IKC,2025-03-24,105.14,250.0,51.9551337,4.5387097,0.42056,7.0,15.02,39.77,62.259798586246596,0.57944,0.2131577903769881,0.3806328440732994,0
Albert Plesman IKC,2025-03-31,38.99,250.0,51.9551337,4.5387097,0.15596000000000002,7.0,5.57,46.26833333333334,59.24018582572695,0.84404,1.143477914352684,0.39377434677594436,0
Albert Plesman IKC,2025-04-14,108.01,250.0,51.9551337,4.5387097,0.43204000000000004,14.0,7.715000000000001,64.27,58.777398377267374,0.56796,0.17279469505105827,0.3829297016258999,0
Albert Plesman IKC,2025-04-28,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,42.02333333333333,52.239901480254154,1.0,1.6918253313415337,0.45798946671750257,0
Albert Plesman IKC,2025-05-12,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,42.02333333333333,52.239901480254154,1.0,1.6918253313415337,0.45798946671750257,0
Albert Plesman IKC,2025-05-26,100.79,250.0,51.9551337,4.5387097,0.40316,14.0,7.199285714285715,58.821666666666665,52.22928887766576,0.59684,0.27433530419851904,0.38089623997666183,0
Albert Plesman IKC,2025-06-09,0.0,250.0,51.9551337,4.5387097,0.0,14.0,0.0,41.29833333333334,51.20876933364694,1.0,1.6918253313415337,0.4578345582184084,0
Aldi Nieuwerkerk,2024-01-03,91.85,250.0,51.9616211,4.5888491,0.3674,,,91.85,0.0,0.6326,0.40006564294897595,0.3830758286947415,0
Aldi Nieuwerkerk,2024-01-08,92.93,250.0,51.9616211,4.5888491,0.37172000000000005,5.0,18.586000000000002,92.39,0.7636753236814802,0.62828,0.3848767429656991,0.39379202212166675,0
Aldi Nieuwerkerk,2024-01-15,95.76,250.0,51.9616211,4.5888491,0.38304000000000005,7.0,13.680000000000001,93.51333333333334,2.019216019482153,0.61696,0.34507619949100193,0.3821703641522825,0
Aldi Nieuwerkerk,2024-01-22,106.1,250.0,51.9616211,4.5888491,0.4244,7.0,15.157142857142857,96.66,6.505705188524913,0.5756,0.19965654594740878,0.3807996103175447,0
Aldi Nieuwerkerk,2024-01-29,58.89,250.0,51.9616211,4.5888491,0.23556,7.0,8.412857142857144,89.106,17.806114960877903,0.76444,0.8636083683645307,0.3789931665216722,0
Aldi Nieuwerkerk,2024-02-05,50.28,250.0,51.9616211,4.5888491,0.20112,7.0,7.182857142857143,82.635,22.469740318926693,0.79888,0.9846976543423198,0.38130021449441803,0
Aldi Nieuwerkerk,2024-02-12,81.55,250.0,51.9616211,4.5888491,0.3262,7.0,11.65,80.91833333333334,22.013747901406212,0.6738,0.5449227446413368,0.3702090826946753,0
Aldi Nieuwerkerk,2024-02-19,87.95,250.0,51.9616211,4.5888491,0.3518,7.0,12.564285714285715,80.08833333333334,21.559481827415667,0.6482,0.45491444844414175,0.3710400706890354,0
Aldi Nieuwerkerk,2024-02-26,64.85,250.0,51.9616211,4.5888491,0.25939999999999996,7.0,9.264285714285714,74.93666666666667,20.74330703303276,0.7406,0.7797881425308929,0.3751802682563688,0
Aldi Nieuwerkerk,2024-03-04,0.0,250.0,51.9616211,4.5888491,0.0,7.0,0.0,57.25333333333333,31.36741281436304,1.0,1.6918253313415337,0.4520371855732656,0
Aldi Nieuwerkerk,2024-03-11,194.74,250.0,51.9616211,4.5888491,0.77896,7.0,27.82,79.895,64.41056955189886,0.22104000000000001,1.046958356383743,0.3946041746359872,0
Aldi Nieuwerkerk,2024-03-18,60.59,250.0,51.9616211,4.5888491,0.24236000000000002,7.0,8.655714285714286,81.61333333333333,63.59485220256956,0.75764,0.8396999146871507,0.3757768965451968,0
Aldi Nieuwerkerk,2024-03-25,66.19,250.0,51.9616211,4.5888491,0.26476,7.0,9.455714285714285,79.05333333333333,63.90630600079046,0.73524,0.760942655514605,0.37455867379087454,0
Aldi Nieuwerkerk,2024-04-01,63.62,250.0,51.9616211,4.5888491,0.25448,7.0,9.088571428571429,74.99833333333333,64.0007166886955,0.74552,0.7970866119562913,0.37494039284985514,0
Aldi Nieuwerkerk,2024-04-08,57.81,250.0,51.9616211,4.5888491,0.23124,7.0,8.258571428571429,73.825,64.28786596240383,0.76876,0.8787972683478074,0.3785496076400413,0
Aldi Nieuwerkerk,2024-04-15,67.62,250.0,51.9616211,4.5888491,0.27048,7.0,9.66,85.09500000000001,53.83482618157135,0.72952,0.7408314268330443,0.3708819955070004,0
Aldi Nieuwerkerk,2024-04-22,50.25,250.0,51.9616211,4.5888491,0.201,7.0,7.178571428571429,61.01333333333334,6.38013374990419,0.7989999999999999,0.985119568230744,0.3917662603065644,0
Aldi Nieuwerkerk,2024-04-29,49.69,250.0,51.9616211,4.5888491,0.19876,7.0,7.098571428571428,59.196666666666665,7.8964236630684,0.80124,0.9929952941479986,0.3900549330768316,0
Aldi Nieuwerkerk,2024-05-06,169.58,250.0,51.9616211,4.5888491,0.67832,7.0,24.225714285714286,76.42833333333334,46.18605651781354,0.32167999999999997,0.6931132419585201,0.3835465843418161,0
Aldi Nieuwerkerk,2024-05-13,86.53,250.0,51.9616211,4.5888491,0.34612,7.0,12.361428571428572,80.24666666666667,45.86125016467242,0.65388,0.47488503916289443,0.3667778465951538,0
Aldi Nieuwerkerk,2024-05-20,115.96,250.0,51.9616211,4.5888491,0.46384,7.0,16.565714285714286,89.93833333333333,46.31358134140207,0.53616,0.0609875146186052,0.37438079456485535,0
Aldi Nieuwerkerk,2024-05-27,131.86,250.0,51.9616211,4.5888491,0.52744,7.0,18.837142857142858,100.645,47.53159149449974,0.47256,0.1626268462463015,0.37316186905103466,0
Aldi Nieuwerkerk,2024-06-03,84.31,250.0,51.9616211,4.5888491,0.33724,7.0,12.044285714285715,106.32166666666667,42.024016665076964,0.66276,0.5061066669062965,0.3643601828040017,0
Aldi Nieuwerkerk,2024-06-10,61.0,250.0,51.9616211,4.5888491,0.244,7.0,8.714285714285714,108.20666666666666,39.129728681229906,0.756,0.833933758212018,0.37215368392290965,0
Aldi Nieuwerkerk,2024-06-17,79.83,250.0,51.9616211,4.5888491,0.31932,7.0,11.404285714285715,93.24833333333333,25.890991032918514,0.68068,0.569112474244333,0.3686536083690506,0
Aldi Nieuwerkerk,2024-06-24,83.3,250.0,51.9616211,4.5888491,0.3332,7.0,11.9,92.71,26.09142234528429,0.6668000000000001,0.5203111011499163,0.36936874240984346,0
Aldi Nieuwerkerk,2024-07-01,36.31,250.0,51.9616211,4.5888491,0.14524,7.0,5.187142857142858,79.435,31.581182213463787,0.85476,1.1811688883852594,0.38922488286456125,0
Aldi Nieuwerkerk,2024-07-08,100.18,250.0,51.9616211,4.5888491,0.40072,7.0,14.311428571428573,74.155,22.36765231310612,0.59928,0.2829142199298142,0.37332364539870694,0
Aldi Nieuwerkerk,2024-07-15,105.3,250.0,51.9616211,4.5888491,0.42119999999999996,7.0,15.042857142857143,77.65333333333334,25.67105893154133,0.5788,0.2109075829720583,0.3736064489582017,0
Aldi Nieuwerkerk,2024-07-22,79.36,250.0,51.9616211,4.5888491,0.31744,7.0,11.337142857142856,80.71333333333332,24.349184517487803,0.6825600000000001,0.5757224584963145,0.36959867507345057,0
Aldi Nieuwerkerk,2024-07-29,102.55,250.0,51.9616211,4.5888491,0.4102,7.0,14.65,84.5,25.901508064203533,0.5898,0.2495830227442904,0.37212130598115134,0
Aldi Nieuwerkerk,2024-08-05,44.68,250.0,51.9616211,4.5888491,0.17872,7.0,6.382857142857143,78.06333333333333,30.626945434807364,0.82128,1.0634549135148654,0.3826781353311883,0
Aldi Nieuwerkerk,2024-08-12,49.44,250.0,51.9616211,4.5888491,0.19776,7.0,7.062857142857142,80.25166666666667,27.339606739429662,0.8022400000000001,0.9965112432182016,0.380591416106478,0
Aldi Nieuwerkerk,2024-08-19,33.79,250.0,51.9616211,4.5888491,0.13516,7.0,4.827142857142857,69.18666666666667,30.86814906447532,0.86484,1.216609655012905,0.39118476028799837,0
Aldi Nieuwerkerk,2024-08-26,73.99,250.0,51.9616211,4.5888491,0.29596,7.0,10.569999999999999,63.96833333333333,25.76713520488199,0.70404,0.6512450445242735,0.3747797801317984,0
Aldi Nieuwerkerk,2024-09-02,159.4,250.0,51.9616211,4.5888491,0.6376000000000001,7.0,22.771428571428572,77.30833333333332,47.16416496310168,0.36239999999999994,0.5499437958198568,0.3796297423557816,0
Aldi Nieuwerkerk,2024-09-09,153.61,250.0,51.9616211,4.5888491,0.6144400000000001,7.0,21.944285714285716,85.81833333333334,56.34283323251208,0.3855599999999999,0.46851441535395694,0.37967402860386906,0
Aldi Nieuwerkerk,2024-09-16,144.66,250.0,51.9616211,4.5888491,0.5786399999999999,7.0,20.665714285714284,102.48166666666667,56.527079321920276,0.42136000000000007,0.34264343864069136,0.3749903009903525,0
Aldi Nieuwerkerk,2024-09-23,119.31,250.0,51.9616211,4.5888491,0.47724,7.0,17.044285714285714,114.12666666666667,50.264682896310674,0.52276,0.013873797077885814,0.37599544953413877,0
Aldi Nieuwerkerk,2024-09-30,143.21,250.0,51.9616211,4.5888491,0.57284,7.0,20.458571428571428,132.36333333333334,31.714652554720917,0.42716,0.3222509340335146,0.3727633833744888,0
Aldi Nieuwerkerk,2024-10-07,151.12,250.0,51.9616211,4.5888491,0.60448,7.0,21.58857142857143,145.21833333333333,14.013966485854947,0.39552,0.43349556261473543,0.3806285792373934,0
Aldi Nieuwerkerk,2024-10-14,184.03,250.0,51.9616211,4.5888491,0.73612,7.0,26.29,149.32333333333335,20.909691214043924,0.26388,0.8963350982162495,0.3857880097069279,0
Aldi Nieuwerkerk,2024-10-21,84.83,250.0,51.9616211,4.5888491,0.33932,7.0,12.118571428571428,137.85999999999999,33.28255519036961,0.6606799999999999,0.4987934928402743,0.36676649458755567,0
Aldi Nieuwerkerk,2024-10-28,84.97,250.0,51.9616211,4.5888491,0.33988,7.0,12.138571428571428,127.91166666666668,39.23248267273771,0.66012,0.49682456136096065,0.3644210820614798,0
Aldi Nieuwerkerk,2024-11-11,93.33,250.0,51.9616211,4.5888491,0.37332,14.0,6.666428571428571,123.58166666666666,41.72612630794602,0.62668,0.37925122445337467,0.3718452427072862,0
Aldi Nieuwerkerk,2024-11-18,112.68,250.0,51.9616211,4.5888491,0.45072,7.0,16.09714285714286,118.49333333333333,40.70276681832163,0.54928,0.10711676641966755,0.36980252152137666,0
Aldi Nieuwerkerk,2024-11-25,87.26,250.0,51.9616211,4.5888491,0.34904,7.0,12.465714285714286,107.84999999999998,38.7683236676542,0.65096,0.4646184678779018,0.36440009703157433,0
Aldi Nieuwerkerk,2024-12-02,57.26,250.0,51.9616211,4.5888491,0.22904,7.0,8.18,86.72166666666665,17.846184372763343,0.77096,0.8865323563022537,0.3794628229862839,0
Aldi Nieuwerkerk,2024-12-09,166.62,250.0,51.9616211,4.5888491,0.6664800000000001,7.0,23.802857142857142,100.35333333333334,37.03420779045588,0.3335199999999999,0.6514844049673175,0.37673787650239987,0
Aldi Nieuwerkerk,2024-12-16,73.35,250.0,51.9616211,4.5888491,0.2934,7.0,10.478571428571428,98.41666666666667,38.28235032840412,0.7066,0.660245874143993,0.368342231363068,0
Aldi Nieuwerkerk,2024-12-23,96.99,250.0,51.9616211,4.5888491,0.38795999999999997,7.0,13.855714285714285,99.02666666666669,38.21418671994294,0.61204,0.3277777300656038,0.36544332787601336,0
Aldi Nieuwerkerk,2024-12-30,81.61,250.0,51.9616211,4.5888491,0.32644,7.0,11.65857142857143,93.84833333333331,38.09896660890769,0.6735599999999999,0.5440789168644881,0.3656498420085531,0
Aldi Nieuwerkerk,2025-01-06,144.37,250.0,51.9616211,4.5888491,0.57748,7.0,20.624285714285715,103.36666666666667,42.949032429923996,0.42252,0.33856493771925616,0.37258900217424556,0
Aldi Nieuwerkerk,2025-01-13,102.11,250.0,51.9616211,4.5888491,0.40844,7.0,14.587142857142856,110.84166666666665,36.77933572900228,0.59156,0.2557710931078475,0.3661908550972329,0
Aldi Nieuwerkerk,2025-01-20,125.41,250.0,51.9616211,4.5888491,0.50164,7.0,17.915714285714284,103.97333333333334,26.76403382651171,0.49836,0.07191536023506567,0.37594569338222456,0
Aldi Nieuwerkerk,2025-01-27,136.74,250.0,51.9616211,4.5888491,0.54696,7.0,19.534285714285716,114.53833333333334,24.688937131165915,0.45304,0.2312581720966627,0.3766399434811108,0
Aldi Nieuwerkerk,2025-02-03,150.37,250.0,51.9616211,4.5888491,0.60148,7.0,21.481428571428573,123.43499999999999,26.641240023692518,0.39852,0.4229477154041266,0.37595534490689964,0
Aldi Nieuwerkerk,2025-02-10,100.8,250.0,51.9616211,4.5888491,0.4032,7.0,14.4,126.63333333333334,21.215159359916733,0.5968,0.274194666235711,0.3718317771183964,0
Aldi Nieuwerkerk,2025-02-17,91.98,250.0,51.9616211,4.5888491,0.36792,7.0,13.14,117.90166666666669,23.148335073319263,0.63208,0.39823734943247036,0.36734339633693197,0
Aldi Nieuwerkerk,2025-02-24,151.91,250.0,51.9616211,4.5888491,0.60764,7.0,21.701428571428572,126.20166666666667,25.191574318939708,0.39236000000000004,0.4446059616765765,0.37640881849054414,0
Aldi Nieuwerkerk,2025-03-03,121.23,250.0,51.9616211,4.5888491,0.48492,7.0,17.318571428571428,125.505,25.27550494055452,0.51508,0.013128691781272782,0.382158361947537,0
Aldi Nieuwerkerk,2025-03-10,146.67,250.0,51.9616211,4.5888491,0.58668,7.0,20.95285714285714,127.15999999999998,26.455825823436243,0.41332,0.37091166916512314,0.37636597748650313,0
Aldi Nieuwerkerk,2025-03-17,111.21,250.0,51.9616211,4.5888491,0.44483999999999996,7.0,15.887142857142857,120.63333333333333,24.329684475279624,0.5551600000000001,0.12779054695246098,0.37394752303103207,0
Aldi Nieuwerkerk,2025-03-24,77.97,250.0,51.9616211,4.5888491,0.31188,7.0,11.138571428571428,116.82833333333332,29.324387404797776,0.6881200000000001,0.5952711353266429,0.3659791388693917,0
